utt	wav_path	cluster_id	dist_to_cluster_center	is_outlier	pca_0	pca_1	pca_2
00923_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00923_020.wav	23	12.651443	0	-1.079716	1.643319	2.535999
00924_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00924_000.wav	26	14.149869	0	-2.156382	1.100551	-0.548791
00924_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00924_010.wav	26	14.259928	0	-2.828296	4.180531	-0.568213
00924_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00924_020.wav	26	12.161002	0	-2.477689	3.767186	2.368595
00927_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00927_000.wav	0	10.680107	0	1.578192	1.301235	-2.457511
00927_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00927_010.wav	3	10.208664	0	1.645582	1.498192	-5.955083
00927_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00927_020.wav	14	9.118382	0	-2.109862	4.437935	-0.988751
00928_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00928_000.wav	3	9.338650	0	-3.490037	2.642390	-3.058899
00928_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00928_010.wav	14	7.405535	0	-2.273610	4.135339	-0.319822
00928_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00928_020.wav	20	6.874007	0	-1.506017	4.813900	-0.222209
00929_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00929_000.wav	20	9.391690	0	-0.562681	5.093524	0.588025
00929_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00929_010.wav	20	9.345840	0	-1.979401	4.755157	3.061462
00929_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00929_020.wav	20	9.745267	0	0.540201	2.954551	-0.643654
00930_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00930_000.wav	10	15.822206	0	0.377845	2.935423	-6.317699
00930_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00930_010.wav	26	13.045875	0	-0.115930	-0.048232	0.475750
00930_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00930_020.wav	26	14.643831	0	-2.504630	2.310730	2.060416
00934_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00934_000.wav	12	11.244330	0	6.368391	-4.712787	3.276001
00934_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00934_010.wav	7	9.999783	0	6.755470	-4.542335	-3.661578
00934_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00934_020.wav	12	12.546906	0	5.188073	-4.289987	1.586359
00935_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00935_000.wav	4	11.028037	0	6.257965	-6.861860	-4.208286
00935_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00935_010.wav	7	13.170065	0	6.889995	-5.352905	-5.933753
00935_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00935_020.wav	7	9.951760	0	8.308886	-5.560847	-2.044701
00939_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00939_000.wav	4	14.552425	0	5.032001	-3.057209	1.949069
00939_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00939_010.wav	12	10.070886	0	7.610895	-5.480676	-3.208788
00939_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00939_020.wav	12	13.360612	0	5.538948	-3.507939	3.448783
00940_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00940_000.wav	7	8.945985	0	8.068273	-5.045395	-5.321118
00940_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00940_010.wav	12	13.003884	0	3.265230	-7.804363	2.112519
00940_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00940_020.wav	7	10.501025	0	7.142925	-5.681446	-4.994636
00941_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00941_000.wav	4	9.841780	0	6.981135	-4.851426	-4.559658
00941_017	/home/work_nfs22/xmren/data/kefu/90w_tokens/00941_017.wav	12	10.166264	0	6.916174	-4.750005	-3.489232
00941_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00941_020.wav	7	11.347658	0	7.722133	-4.861310	-4.989892
00946_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00946_000.wav	2	11.849633	0	2.324707	3.187552	4.336912
00946_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00946_010.wav	9	10.457863	0	0.500972	1.871649	1.397169
00946_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00946_020.wav	9	10.819143	0	3.297218	1.040017	2.145571
00947_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00947_000.wav	14	7.461124	0	-2.430919	3.341024	-2.088940
00947_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00947_010.wav	14	7.697302	0	-2.782969	4.430296	-1.659013
00947_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00947_020.wav	14	6.715390	0	-2.248267	2.971841	-0.525832
00949_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00949_000.wav	14	7.719560	0	1.580252	0.842175	-1.248542
00949_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00949_010.wav	14	8.604183	0	0.429312	0.838784	-1.759155
00949_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00949_020.wav	14	8.411248	0	0.557521	2.091070	-2.445955
00951_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00951_000.wav	28	14.857201	0	2.428007	-3.122830	3.854339
00951_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00951_010.wav	9	13.649547	0	5.164730	-4.128513	1.728015
00951_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00951_020.wav	9	14.367794	0	5.025491	-2.724922	0.922695
00953_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00953_000.wav	7	10.196129	0	7.454664	-5.674300	-2.247619
00953_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00953_010.wav	12	10.683689	0	7.242420	-5.538373	-0.641448
00953_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00953_020.wav	7	9.584250	0	7.321356	-5.778293	-1.608245
00954_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00954_000.wav	22	11.756810	0	-9.703709	-6.066071	-1.661434
00954_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00954_010.wav	6	14.104010	0	-14.657997	-7.795493	-3.451796
00954_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00954_020.wav	22	11.607849	0	-10.249919	-2.101865	-4.746042
00957_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00957_000.wav	18	12.066742	0	-13.732279	-13.248190	1.776812
00957_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00957_010.wav	18	12.788816	0	-14.629869	-11.710565	-0.614512
00957_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00957_020.wav	18	11.096980	0	-12.905961	-12.122976	0.887915
00958_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00958_000.wav	18	16.853657	0	-14.163877	-11.339224	0.993320
00958_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00958_010.wav	1	15.823351	0	-0.138455	-3.178810	-0.023942
00958_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00958_020.wav	24	0.000000	0	-12.628310	-12.294495	4.359518
00960_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00960_000.wav	8	14.730308	0	4.666846	-1.945451	1.508027
00960_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00960_010.wav	11	14.597459	0	2.760293	-3.764438	-4.913574
00960_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00960_020.wav	16	15.412432	0	3.621259	-2.633703	-0.687902
00961_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00961_000.wav	19	8.605329	0	-0.967275	4.007225	-0.987896
00961_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00961_010.wav	20	7.402167	0	-0.962847	4.339857	1.520970
00961_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00961_020.wav	3	10.020004	0	-3.190778	3.666490	-3.863747
00963_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00963_000.wav	19	6.404996	0	-3.028279	4.919304	-1.422866
00963_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00963_010.wav	19	5.940593	0	-2.278723	3.462815	-0.768214
00963_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00963_020.wav	19	8.456871	0	-2.874994	2.513601	-1.925160
00966_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00966_000.wav	10	11.388618	0	1.163528	0.985908	-3.341645
00966_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00966_010.wav	10	11.833671	0	1.487895	-0.583411	-2.821114
00966_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00966_020.wav	1	11.770943	0	0.900290	0.953027	-3.106787
00968_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00968_000.wav	3	13.934804	0	-3.482465	0.041460	-1.487784
00968_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00968_010.wav	8	16.708336	0	0.159359	-1.342459	4.667992
00968_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00968_020.wav	2	12.603607	0	0.919078	-0.017295	4.864014
00969_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00969_000.wav	20	9.612942	0	-0.487615	4.126075	0.986224
00969_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00969_010.wav	6	9.660291	0	-13.242905	-7.959028	1.068962
00969_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00969_020.wav	19	8.519978	0	-3.217696	3.534854	1.254754
00975_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00975_000.wav	19	9.747356	0	-1.814167	2.279375	1.855968
00975_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00975_010.wav	19	10.941719	0	-2.754455	1.393620	-1.809414
00975_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00975_020.wav	14	9.847138	0	-1.897848	3.612104	3.448470
00976_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00976_000.wav	19	7.325225	0	-3.278891	3.066377	-1.718509
00976_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00976_010.wav	14	5.755867	0	-0.767977	4.165839	-1.054039
00976_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00976_020.wav	14	5.783849	0	-1.020060	3.551510	-1.766864
00980_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00980_000.wav	14	6.264475	0	-0.985902	3.163882	-1.356156
00980_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00980_010.wav	14	7.437349	0	-0.822287	3.672837	-2.199577
00980_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00980_020.wav	14	6.096296	0	-0.941862	4.715333	0.020135
00984_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00984_000.wav	19	11.426497	0	-0.323545	4.203098	-1.366980
00984_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00984_010.wav	19	10.718355	0	-1.917431	3.777083	-2.246167
00984_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00984_020.wav	19	12.142396	0	0.756413	4.069113	-2.568160
00985_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00985_000.wav	20	8.501500	0	-2.106954	4.672578	-0.569611
00985_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00985_010.wav	14	9.516293	0	-2.381417	2.963512	0.755555
00985_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00985_020.wav	20	9.906211	0	-2.777364	4.365896	-0.454089
00986_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00986_000.wav	14	6.636386	0	-0.827872	3.996113	0.387254
00986_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00986_010.wav	14	7.335622	0	-1.086423	2.726798	-0.524596
00986_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00986_020.wav	14	8.294369	0	-2.703293	4.947700	-1.259870
00988_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00988_000.wav	10	12.465778	0	3.791046	-0.442761	-3.831457
00988_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00988_010.wav	11	12.007604	0	1.355817	-4.461847	-6.191920
00988_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00988_020.wav	11	12.313424	0	4.578926	-3.443887	-4.733040
00990_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00990_000.wav	5	12.278403	0	0.744909	-1.963156	15.017796
00990_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00990_010.wav	17	15.370742	0	1.913744	-3.293315	11.584845
00990_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00990_020.wav	5	13.589611	0	2.352715	-1.971294	13.055287
00991_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00991_000.wav	8	14.046548	0	-1.476193	-3.729473	3.256482
00991_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00991_010.wav	1	13.684812	0	-0.608399	-2.267151	2.634181
00991_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00991_020.wav	14	11.255617	0	-2.390671	2.564846	1.875308
00992_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00992_000.wav	19	9.816977	0	-3.261411	4.173686	-2.059242
00992_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00992_010.wav	19	8.594026	0	-3.940865	3.718528	-0.730528
00992_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00992_020.wav	19	7.920757	0	-2.424632	4.567901	-2.189613
00994_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00994_000.wav	30	13.244176	0	-0.627501	-4.958861	7.147666
00994_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00994_010.wav	6	19.060282	1	-11.096147	-12.935586	0.388195
00994_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00994_020.wav	30	13.782252	0	2.662014	-1.920098	8.841519
00995_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00995_000.wav	0	10.038731	0	1.041512	0.379801	-2.829739
00995_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00995_010.wav	25	8.910656	0	-1.439876	1.516693	-0.859551
00995_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00995_020.wav	25	10.123991	0	0.030458	2.991349	-1.744921
00998_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00998_000.wav	14	11.078313	0	-0.388025	2.675714	3.284719
00998_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00998_010.wav	9	13.937892	0	1.276865	2.142477	2.617354
00998_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00998_020.wav	14	11.222956	0	0.596326	2.405757	0.855655
00999_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00999_000.wav	20	11.471189	0	0.864082	-0.118933	3.279962
00999_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00999_010.wav	25	10.045240	0	3.515647	1.442502	1.319973
00999_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00999_020.wav	0	10.672124	0	3.051035	0.250732	-0.350767
01000_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01000_000.wav	18	14.893906	0	-11.290857	-10.233436	1.470736
01000_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01000_010.wav	1	16.557779	0	2.054800	-1.804877	2.596315
01000_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01000_020.wav	15	19.188694	1	-7.722250	-8.744161	1.534400
01001_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01001_000.wav	14	8.388972	0	0.065323	3.791615	-0.714724
01001_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01001_010.wav	14	9.033606	0	0.375969	3.003287	-1.418262
01001_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01001_020.wav	19	7.327672	0	-1.603258	4.750445	-0.971552
01005_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01005_000.wav	11	15.761874	0	3.828911	-2.005322	0.198997
01005_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01005_010.wav	11	15.274648	0	3.526290	-3.507768	-3.932521
01005_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01005_020.wav	2	16.560104	0	2.880823	-1.165304	1.970737
01008_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01008_000.wav	14	6.722639	0	-1.228077	3.574226	-0.606739
01008_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01008_010.wav	14	6.513835	0	-1.180062	2.755232	0.062493
01008_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01008_020.wav	20	6.609809	0	-0.429148	3.965205	-0.585451
01009_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01009_000.wav	0	8.595588	0	-1.772848	1.489087	-2.693117
01009_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01009_010.wav	0	10.355072	0	-1.767102	1.878896	-1.587572
01009_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01009_020.wav	0	10.543750	0	-2.468092	1.921102	-3.138948
01010_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01010_000.wav	6	16.698002	0	-12.246391	-10.278622	-2.991395
01010_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01010_010.wav	10	10.342648	0	0.625297	0.014049	-4.256706
01010_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01010_020.wav	10	13.071276	0	-1.036352	-0.718522	-4.044196
01013_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01013_000.wav	1	13.599380	0	1.875106	0.653370	-1.920072
01013_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01013_010.wav	28	14.272404	0	1.459363	-1.584686	4.589750
01013_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01013_020.wav	16	14.717071	0	4.093998	-2.623182	-2.066113
01022_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01022_000.wav	16	13.554779	0	3.837827	-1.744444	-1.093244
01022_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01022_010.wav	25	15.842837	0	0.069322	1.399409	1.247379
01022_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01022_020.wav	16	14.770828	0	5.743316	-1.021597	-2.740519
01024_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01024_000.wav	6	14.743165	0	-12.565898	-8.146103	-1.739722
01024_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01024_010.wav	0	11.206609	0	0.556625	1.792444	-0.592693
01024_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01024_020.wav	25	13.109259	0	-0.698584	1.592073	-1.266887
01027_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01027_000.wav	3	8.623888	0	-0.877560	4.346647	-2.683396
01027_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01027_010.wav	20	8.478505	0	-2.400865	4.042334	-0.725405
01027_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01027_020.wav	19	8.425705	0	-2.751581	3.088276	-0.261991
01029_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01029_000.wav	6	14.744763	0	-12.090928	-3.994761	-2.999310
01029_011	/home/work_nfs22/xmren/data/kefu/90w_tokens/01029_011.wav	25	14.417608	0	1.337215	2.216347	3.215081
01029_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/01029_020.wav	6	16.314537	0	-9.175050	-3.606515	-1.638477
01031_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/01031_000.wav	4	11.515354	0	6.871968	-6.202071	-5.348419
01031_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/01031_010.wav	4	10.448925	0	7.201135	-4.682661	1.420368
